id,key,value,type 
634218240,shelter,yes,regular
634218241,ref,23711,regular
634218241,bench,yes,regular
634218241,highway,bus_stop,regular
634218241,shelter,yes,regular
634218242,ref,23712,regular
634218242,bench,yes,regular
634218242,highway,bus_stop,regular
634218242,shelter,yes,regular
634218243,ref,23713,regular
634218243,bench,yes,regular
634218243,highway,bus_stop,regular
634218243,shelter,yes,regular
634218244,ref,23714,regular
634218244,bench,yes,regular
634218244,highway,bus_stop,regular
634218244,shelter,yes,regular
634218245,ref,23715,regular
634218245,bench,yes,regular
634218245,highway,bus_stop,regular
634218245,shelter,yes,regular
634218246,ref,23716,regular
634218246,bench,yes,regular
634218246,highway,bus_stop,regular
634218246,shelter,yes,regular
634218247,ref,23717,regular
634218247,bench,yes,regular
634218247,highway,bus_stop,regular
634218247,shelter,yes,regular
634218248,ref,23718,regular
634218248,bench,yes,regular
634218248,highway,bus_stop,regular
634218248,shelter,yes,regular
634218249,ref,10536,regular
634218249,name,South street Murdoch Hospital stop No.,regular
634218249,bench,yes,regular
634218249,highway,bus_stop,regular
634218249,shelter,yes,regular
634218250,ref,10497,regular
634218250,name,South Street Murdoch Hospital stop No.10497,regular
634218250,bench,yes,regular
634218250,highway,bus_stop,regular
634218250,shelter,yes,regular
634218251,ref,19958,regular
634218251,bench,yes,regular
634218251,highway,bus_stop,regular
634218251,shelter,yes,regular
634218252,ref,19949,regular
634218252,bench,yes,regular
634218252,highway,bus_stop,regular
634218252,shelter,no,regular
634218253,ref,24064,regular
634218253,bench,no,regular
634218253,highway,bus_stop,regular
634218253,shelter,no,regular
634218254,ref,24065,regular
634218254,bench,no,regular
634218254,highway,bus_stop,regular
634218254,shelter,no,regular
634218255,ref,25036,regular
634218255,bench,yes,regular
634218255,highway,bus_stop,regular
634218255,shelter,no,regular
634218256,ref,25037,regular
634218256,bench,no,regular
634218256,highway,bus_stop,regular
634218256,shelter,no,regular
634218257,ref,19694,regular
634218257,bench,no,regular
634218257,highway,bus_stop,regular
634218257,shelter,no,regular
634218258,ref,19693,regular
634218258,bench,no,regular
634218258,highway,bus_stop,regular
634218258,shelter,no,regular
634218259,ref,19695,regular
634218259,bench,yes,regular
634218259,highway,bus_stop,regular
634218259,shelter,yes,regular
634218260,ref,19692,regular
634218260,bench,yes,regular
634218260,highway,bus_stop,regular
634218260,shelter,yes,regular
634218261,ref,19696,regular
634218261,bench,yes,regular
634218261,highway,bus_stop,regular
634218261,shelter,no,regular
634218262,highway,turning_circle,regular
634218263,ref,19690,regular
634218263,bench,yes,regular
634218263,highway,bus_stop,regular
634218263,shelter,yes,regular
634218264,ref,19697,regular
634218264,bench,yes,regular
634218264,highway,bus_stop,regular
634218264,shelter,no,regular
634218265,ref,19698,regular
634218265,bench,yes,regular
634218265,highway,bus_stop,regular
634218265,shelter,no,regular
634218266,ref,19689,regular
634218266,bench,yes,regular
634218266,highway,bus_stop,regular
634218266,shelter,yes,regular
634218267,ref,19699,regular
634218267,bench,yes,regular
634218267,highway,bus_stop,regular
634218267,shelter,yes,regular
634218268,ref,19688,regular
634218268,bench,yes,regular
634218268,highway,bus_stop,regular
634218268,shelter,no,regular
634218269,ref,19682,regular
634218269,bench,yes,regular
634218269,highway,bus_stop,regular
634218269,shelter,no,regular
634218270,ref,19687,regular
634218270,bench,yes,regular
634218270,highway,bus_stop,regular
634218270,shelter,no,regular
634218271,ref,19683,regular
634218271,bench,yes,regular
634218271,highway,bus_stop,regular
634218271,shelter,yes,regular
634218272,ref,19686,regular
634218272,bench,yes,regular
634218272,highway,bus_stop,regular
634218272,shelter,yes,regular
634218273,ref,19684,regular
634218273,bench,no,regular
634218273,highway,bus_stop,regular
634218273,shelter,no,regular
634218274,ref,19685,regular
634218274,bench,yes,regular
634218274,highway,bus_stop,regular
634218274,shelter,no,regular
634218275,ref,10977,regular
634218275,bench,no,regular
634218275,highway,bus_stop,regular
634218275,shelter,no,regular
634218276,ref,10974,regular
634218276,bench,yes,regular
634218276,highway,bus_stop,regular
634218276,shelter,yes,regular
634218277,ref,10976,regular
634218277,bench,no,regular
634218277,highway,bus_stop,regular
634218277,shelter,no,regular
634218278,ref,10975,regular
634218278,bench,no,regular
634218278,highway,bus_stop,regular
634218278,shelter,no,regular
634787970,noexit,yes,regular
634961621,brand,Caltex,regular
634961621,amenity,fuel,regular
634961715,amenity,fuel,regular
634961885,name,Woolworths Petrol,regular
634983051,ref,10496,regular
634983051,bench,yes,regular
634983051,highway,bus_stop,regular
634983051,shelter,yes,regular
634983052,ref,10537,regular
634983052,bench,yes,regular
634983052,highway,bus_stop,regular
634983052,shelter,yes,regular
634983053,amenity,telephone,regular
634983053,operator,Telstra,regular
634983054,amenity,post_box,regular
634983054,operator,Australia Post,regular
634983055,ref,10495,regular
634983055,bench,yes,regular
634983055,highway,bus_stop,regular
634983055,shelter,yes,regular
634983056,ref,10538,regular
634983056,bench,yes,regular
634983056,highway,bus_stop,regular
634983056,shelter,yes,regular
634983057,ref,10494,regular
634983057,bench,yes,regular
634983057,highway,bus_stop,regular
634983057,shelter,yes,regular
634983058,ref,10539,regular
634983058,bench,yes,regular
634983058,highway,bus_stop,regular
634983058,shelter,yes,regular
634983059,ref,10493,regular
634983059,bench,yes,regular
634983059,highway,bus_stop,regular
634983059,shelter,yes,regular
634983060,ref,10492,regular
634983060,bench,yes,regular
634983060,highway,bus_stop,regular
634983060,shelter,yes,regular
634983061,ref,10540,regular
634983061,bench,yes,regular
634983061,highway,bus_stop,regular
634983061,shelter,yes,regular
634983062,ref,10541,regular
634983062,bench,yes,regular
634983062,highway,bus_stop,regular
634983062,shelter,yes,regular
634983063,ref,10491,regular
634983063,bench,yes,regular
634983063,highway,bus_stop,regular
634983063,shelter,yes,regular
634983064,ref,10490,regular
634983064,bench,yes,regular
634983064,highway,bus_stop,regular
634983064,shelter,yes,regular
634983065,ref,10542,regular
634983065,bench,yes,regular
634983065,highway,bus_stop,regular
634983065,shelter,yes,regular
634983066,ref,10489,regular
634983066,bench,yes,regular
634983066,highway,bus_stop,regular
634983066,shelter,yes,regular
634983067,ref,10543,regular
634983067,bench,yes,regular
634983067,highway,bus_stop,regular
634983067,shelter,yes,regular
634983068,ref,10488,regular
634983068,bench,yes,regular
634983068,highway,bus_stop,regular
634983068,shelter,yes,regular
634983069,ref,10544,regular
634983069,bench,yes,regular
634983069,highway,bus_stop,regular
634983069,shelter,yes,regular
634983070,ref,10487,regular
634983070,bench,yes,regular
634983070,highway,bus_stop,regular
634983070,shelter,yes,regular
634983071,ref,10486,regular
634983071,bench,yes,regular
634983071,highway,bus_stop,regular
634983071,shelter,yes,regular
634983072,ref,10545,regular
634983072,bench,yes,regular
634983072,highway,bus_stop,regular
634983072,shelter,yes,regular
634998377,ref,19681,regular
634998377,bench,yes,regular
634998377,highway,bus_stop,regular
634998377,shelter,no,regular
634998378,ref,19680,regular
634998378,bench,no,regular
634998378,highway,bus_stop,regular
634998378,shelter,no,regular
634998396,name,McDonald's,regular
634998396,amenity,fast_food,regular
634998396,cuisine,burger,regular
635231817,highway,turning_circle,regular
635239466,name,South Fremantle Senior High School,regular
635239466,amenity,school,regular
635793639,noexit,yes,regular
635807606,foot,yes,regular
635807606,horse,no,regular
635807606,barrier,entrance,regular
635807606,bicycle,yes,regular
635807606,entrance,yes,regular
635807606,motorcar,no,regular
635807606,motorcycle,no,regular
635807608,foot,yes,regular
635807608,horse,no,regular
635807608,barrier,entrance,regular
635807608,bicycle,yes,regular
635807608,entrance,yes,regular
635807608,motorcar,no,regular
635807608,motorcycle,no,regular
635811313,natural,tree,regular
635811428,natural,tree,regular
635811457,natural,tree,regular
635811494,natural,tree,regular
635811542,natural,tree,regular
635811672,natural,tree,regular
635811692,natural,tree,regular
635811694,natural,tree,regular
636309351,highway,turning_circle,regular
638182918,highway,turning_circle,regular
638209721,name,Karalee on Preston,regular
638209721,amenity,pub,regular
638210070,name,Como IGA,regular
638210070,shop,supermarket,regular
638887242,highway,turning_circle,regular
638887253,highway,turning_circle,regular
638887254,highway,turning_circle,regular
638887272,highway,turning_circle,regular
638887302,highway,turning_circle,regular
638887303,highway,turning_circle,regular
638887304,highway,turning_circle,regular
638887307,highway,turning_circle,regular
638887314,highway,traffic_signals,regular
638891199,highway,traffic_signals,regular
638900298,highway,traffic_signals,regular
638900299,highway,traffic_signals,regular
638900311,railway,level_crossing,regular
638900321,railway,level_crossing,regular
638900370,highway,turning_circle,regular
638901228,highway,turning_circle,regular
638901750,highway,turning_circle,regular
638901751,noexit,yes,regular
638901756,noexit,yes,regular
638901759,highway,turning_circle,regular
638901763,highway,turning_circle,regular
638901764,noexit,yes,regular
638901765,highway,turning_circle,regular
638901766,noexit,yes,regular
638902619,noexit,yes,regular
638902623,noexit,yes,regular
638992434,highway,turning_circle,regular
638994927,highway,turning_circle,regular
639003905,highway,turning_circle,regular
639007457,leisure,playground,regular
639027447,highway,turning_circle,regular
639359064,noexit,yes,regular
639359089,amenity,toilets,regular
639359876,amenity,shelter,regular
639362874,highway,turning_circle,regular
639365724,highway,turning_circle,regular
639366201,highway,turning_circle,regular
639366327,highway,turning_circle,regular
639366596,highway,turning_circle,regular
639535529,natural,tree,regular
